butcher;1;verb;other
yank;1;verb;other
disgust;1;verb;other
clutter;1;verb;other
unfasten;1;verb;other
heave;1;verb;other
gild;1;verb;other
peg;1;verb;other
clap;1;verb;other
muster;1;verb;other
hinder;1;verb;other
stride;1;verb;other
whistle;1;verb;other
oppress;1;verb;other
agitate;1;verb;other
envelop;1;verb;other
impede;1;verb;other
alternate;1;verb;other
ache;1;verb;other
clench;1;verb;other
flounder;1;verb;other
subdue;1;verb;other
refrain;1;verb;other
limp;1;verb;other
mumble;1;verb;other
doze;1;verb;other
startle;1;verb;other
wrench;1;verb;other
engross;1;verb;other
dishevel;1;verb;other
thunder;1;verb;other
quiver;1;verb;other
quarrel;1;verb;other
gossip;1;verb;other
weep;1;verb;other
barricade;1;verb;other
inflame;1;verb;other
ground;1;verb;other
compress;1;verb;other
swamp;1;verb;other
discontinue;1;verb;other
shiver;1;verb;other
subordinate;1;verb;other
flank;1;verb;other
drip;1;verb;other
decay;1;verb;other
stain;1;verb;other
tickle;1;verb;other
withstand;1;verb;other
groan;1;verb;other
preoccupy;1;verb;other
bulge;1;verb;other
lurch;1;verb;other
entrust;1;verb;other
dye;1;verb;other
shuffle;1;verb;other
smear;1;verb;other
expend;1;verb;other
flutter;1;verb;other
apprentice;1;verb;other
snuff;1;verb;other
stagger;1;verb;other
detach;1;verb;other
splinter;1;verb;other
aggrieve;1;verb;other
crouch;1;verb;other
comb;1;verb;other
subscribe;1;verb;other
void;1;verb;other
disconcert;1;verb;other
regain;1;verb;c1
rage;1;verb;c1
attribute;1;verb;c1
echo;1;verb;c1
grin;1;verb;c1
halt;1;verb;c1
patch;1;verb;c1
stumble;1;verb;c1
discard;1;verb;c1
seize;1;verb;c1
dip;1;verb;c1
tempt;1;verb;c1
spy;1;verb;c1
suppress;1;verb;c1
concede;1;verb;c1
tolerate;1;verb;c1
leap;1;verb;c1
cease;1;verb;c1
condemn;1;verb;c1
exaggerate;1;verb;c1
suck;1;verb;c1
notify;1;verb;c1
scatter;1;verb;c1
provoke;1;verb;c1
bleed;1;verb;c1
toss;1;verb;c1
shrug;1;verb;c1
ease;1;verb;c1
gaze;1;verb;c1
remedy;1;verb;c1
conceal;1;verb;c1
retreat;1;verb;c1
corrupt;1;verb;c1
glimpse;1;verb;c1
entitle;1;verb;c1
twist;1;verb;c1
torture;1;verb;c1
caution;1;verb;c1
carve;1;verb;c1
prevail;1;verb;c1
alert;1;verb;c1
prejudice;1;verb;c1
obsess;1;verb;c1
congratulate;1;verb;c1
dawn;1;verb;c1
violate;1;verb;c1
displace;1;verb;c1
thread;1;verb;c1
govern;1;verb;b2
fool;1;verb;b2
arise;1;verb;b2
inch;1;verb;b2
complicate;1;verb;b2
steam;1;verb;b2
brief;1;verb;b2
relieve;1;verb;b2
cave;1;verb;b2
enable;1;verb;b2
interpret;1;verb;b2
recover;1;verb;b2
pause;1;verb;b2
illustrate;1;verb;b2
appropriate;1;verb;b2
pursue;1;verb;b2
trap;1;verb;b2
scratch;1;verb;b2
modify;1;verb;b2
tone;1;verb;b2
institute;1;verb;b2
float;1;verb;b2
dismiss;1;verb;b2
proceed;1;verb;b2
swallow;1;verb;b2
assure;1;verb;b2
defend;1;verb;b2
possess;1;verb;b2
swear;1;verb;b2
cheer;1;verb;b2
starve;1;verb;b2
delight;1;verb;b2
transfer;1;verb;b2
distract;1;verb;b2
emerge;1;verb;b2
withdraw;1;verb;b2
preserve;1;verb;b2
forgive;1;verb;b2
budget;1;verb;b2
trust;1;verb;b2
finance;1;verb;b2
ensure;1;verb;b2
assume;1;verb;b2
crash;1;verb;b2
observe;1;verb;b2
satisfy;1;verb;b2
cope;1;verb;b2
comfort;1;verb;b2
pity;1;verb;b2
heal;1;verb;b2
inherit;1;verb;b2
trace;1;verb;b2
regulate;1;verb;b2
dominate;1;verb;b2
feather;1;verb;b2
pile;1;verb;b2
elect;1;verb;b2
devote;1;verb;b2
attempt;1;verb;b2
seek;1;verb;b2
establish;1;verb;b2
distinguish;1;verb;b2
wage;1;verb;b2
approve;1;verb;b2
pot;1;verb;b1
needle;1;verb;b1
smooth;1;verb;b1
encourage;1;verb;b1
bother;1;verb;b1
doubt;1;verb;b1
occur;1;verb;b1
pressure;1;verb;b1
consume;1;verb;b1
survive;1;verb;b1
relate;1;verb;b1
till;1;verb;b1
prove;1;verb;b1
influence;1;verb;b1
punish;1;verb;b1
investigate;1;verb;b1
wonder;1;verb;b1
shine;1;verb;b1
attach;1;verb;b1
treat;1;verb;b1
warn;1;verb;b1
risk;1;verb;b1
nail;1;verb;b1
divide;1;verb;b1
disappoint;1;verb;b1
pretend;1;verb;b1
value;1;verb;b1
aim;1;verb;b1
advise;1;verb;b1
block;1;verb;b1
stuff;1;verb;b1
concentrate;1;verb;b1
function;1;verb;b1
fancy;1;verb;b1
pour;1;verb;b1
consist;1;verb;b1
balance;1;verb;b1
fold;1;verb;b1
export;1;verb;b1
row;1;verb;b1
commit;1;verb;b1
jump;1;verb;a2
hole;1;verb;a2
promise;1;verb;a2
fashion;1;verb;a2
amount;1;verb;a2
burn;1;verb;a2
store;1;verb;a2
download;1;verb;a2
tower;1;verb;a2
search;1;verb;a2
exist;1;verb;a2
transport;1;verb;a2
greet;1;verb;a2
exact;1;verb;a2
increase;1;verb;a2
organize;1;verb;a2
wave;1;verb;a2
involve;1;verb;a2
pant;1;verb;a2
scar;1;verb;a2
process;1;verb;a2
structure;1;verb;a2
pick;1;verb;a2
count;1;verb;a2
pack;1;verb;a2
apply;1;verb;a2
suppose;1;verb;a2
succeed;1;verb;a2
replace;1;verb;a2
benefit;1;verb;a2
progress;1;verb;a2
recommend;1;verb;a2
fork;1;verb;a2
bowl;1;verb;a2
serve;1;verb;a2
separate;1;verb;a2
care;1;verb;a2
stone;1;verb;a2
respond;1;verb;a2
network;1;verb;a2
gift;1;verb;a2
deal;1;verb;a2
credit;1;verb;a2
identify;1;verb;a2
square;1;verb;a2
document;1;verb;a2
trouble;1;verb;a2
act;1;verb;a2
communicate;1;verb;a2
behave;1;verb;a2
author;1;verb;a2
mark;1;verb;a2
complete;1;verb;a1
guess;1;verb;a1
station;1;verb;a1
practice;1;verb;a1
march;1;verb;a1
perfect;1;verb;a1
group;1;verb;a1
object;1;verb;a1
discuss;1;verb;a1
compare;1;verb;a1
flower;1;verb;a1
nose;1;verb;a1
relax;1;verb;a1
join;1;verb;a1
wash;1;verb;a1
title;1;verb;a1
result;1;verb;a1
study;1;verb;a1
note;1;verb;a1
build;1;verb;a1
photograph;1;verb;a1
pair;1;verb;a1
cool;1;verb;a1
type;1;verb;a1
box;1;verb;a1
butter;1;verb;a1
dance;1;verb;a1
excite;1;verb;a1
muff;1;undef;other
translator;1;undef;other
teaboy;1;undef;other
importune;1;undef;other
vigour;1;undef;other
endearments;1;undef;other
unchanged;1;undef;other
helplessly;1;undef;other
iii;1;undef;other
noticeably;1;undef;other
sallied;1;undef;other
sooner;1;undef;other
continuously;1;undef;other
superfluous;1;undef;other
awkwardly;1;undef;other
monogram;1;undef;other
laboriously;1;undef;other
mindlessly;1;undef;other
infirm;1;undef;other
fairbanks;1;undef;other
infringement;1;undef;other
violinist;1;undef;other
rumination;1;undef;other
startlement;1;undef;other
pained;1;undef;other
shortcoming;1;undef;other
wallpaper;1;undef;other
compellingly;1;undef;other
paleness;1;undef;other
deletions;1;undef;other
mississippi;1;undef;other
uncontrolled;1;undef;other
nearer;1;undef;other
chambermaids;1;undef;other
hypertext;1;undef;other
bedding;1;undef;other
charlottenstrasse;1;undef;other
non;1;undef;other
untidiness;1;undef;other
diligently;1;undef;other
unsuccessfully;1;undef;other
deepness;1;undef;other
gleeful;1;undef;other
lighter;1;undef;other
squarely;1;undef;other
outdated;1;undef;other
transcription;1;undef;other
housekeeper;1;undef;other
dustbins;1;undef;other
plaintively;1;undef;other
uncertainly;1;undef;other
notches;1;undef;other
greedily;1;undef;other
shabbier;1;undef;other
furnishings;1;undef;other
melan;1;undef;other
coma;1;undef;other
ave;1;undef;other
gaslight;1;undef;other
anew;1;undef;other
unpleasantness;1;undef;other
repeatedly;1;undef;other
headboard;1;undef;other
carelessly;1;undef;other
textile;1;undef;other
enquiringly;1;undef;other
posture;1;undef;other
perversity;1;undef;other
vermin;1;undef;other
boa;1;undef;other
bravely;1;undef;other
soughing;1;undef;other
proprietary;1;undef;other
cheerio;1;undef;other
humbly;1;undef;other
originator;1;undef;other
nonproprietary;1;undef;other
gratefully;1;undef;other
ein;1;undef;other
merchantibility;1;undef;other
unselfconsciously;1;undef;other
spindly;1;undef;other
arc;1;undef;other
toothless;1;undef;other
french;1;undef;other
shorthand;1;undef;other
whereabouts;1;undef;other
distinctly;1;undef;other
forefinger;1;undef;other
bedpost;1;undef;other
nuisance;1;undef;other
bedsheet;1;undef;other
ones;1;undef;other
whims;1;undef;other
unclear;1;undef;other
unlink;1;undef;other
deterioration;1;undef;other
nostrils;1;undef;other
quaking;1;undef;other
inedible;1;undef;other
recognised;1;undef;other
compilation;1;undef;other
hearer;1;undef;other
misfortunes;1;undef;other
gregory;1;undef;other
recognise;1;undef;other
tearfully;1;undef;other
mistrust;1;undef;other
realisation;1;undef;other
labouring;1;undef;other
mealtime;1;undef;other
nightdress;1;undef;other
asthma;1;undef;other
quicker;1;undef;other
inseparably;1;undef;other
dampness;1;undef;other
harshly;1;undef;other
indemnity;1;undef;other
hardest;1;undef;other
nap;1;undef;other
knives;1;undef;other
untouched;1;undef;other
irs;1;undef;other
glowering;1;undef;other
sweetened;1;undef;other
pangs;1;undef;other
wildest;1;undef;other
invariably;1;undef;other
strangeness;1;undef;other
gbnewby;1;undef;other
humanly;1;undef;other
wearily;1;undef;other
sideways;1;undef;other
unusually;1;undef;other
english;1;undef;other
abruptly;1;undef;other
clumsily;1;undef;other
droplets;1;undef;other
dully;1;undef;other
indirectly;1;undef;other
darkest;1;undef;other
facade;1;undef;other
trouser;1;undef;other
dizziness;1;undef;other
martyr;1;undef;other
politeness;1;undef;other
impatiently;1;undef;other
discourtesy;1;undef;other
pitifully;1;undef;other
quieter;1;undef;other
unenforceability;1;undef;other
newby;1;undef;other
exceptionally;1;undef;other
whirred;1;undef;other
undisturbed;1;undef;other
clearer;1;undef;other
thoughtfully;1;undef;other
irritably;1;undef;other
subtleties;1;undef;other
imaginings;1;undef;other
disclaim;1;undef;other
breadth;1;undef;other
revulsion;1;undef;other
palely;1;undef;other
intercede;1;undef;other
calmness;1;undef;other
diligence;1;undef;other
serviettes;1;undef;other
trainee;1;undef;other
limply;1;undef;other
sharply;1;undef;other
withdrew;1;undef;other
excusal;1;undef;other
bucketfuls;1;undef;other
comfortably;1;undef;other
austere;1;undef;other
sweetly;1;undef;other
workshy;1;undef;other
splendour;1;undef;other
errand;1;undef;other
trainees;1;undef;other
deductible;1;undef;other
weakly;1;undef;other
indemnify;1;undef;other
cosy;1;undef;other
slumber;1;undef;other
consequential;1;undef;other
entombed;1;undef;other
decisively;1;undef;other
negligence;1;undef;other
windowpanes;1;undef;other
invalidity;1;undef;other
precaution;1;undef;other
helplessness;1;undef;other
denuded;1;undef;other
draught;1;undef;other
cheaper;1;undef;other
ridiculously;1;undef;other
ordeal;1;undef;other
legally;1;undef;other
beautifully;1;undef;other
groundless;1;undef;other
protrusions;1;undef;other
loudest;1;undef;other
humility;1;undef;other
sleeve;1;undef;other
emphatically;1;undef;other
stillness;1;undef;other
practically;1;undef;other
lifelessly;1;undef;other
livelier;1;undef;other
calmer;1;undef;other
deeper;1;undef;other
hazard;1;undef;c1
continually;1;undef;c1
seldom;1;undef;c1
provincial;1;undef;c1
courtesy;1;undef;c1
thereby;1;undef;c1
dismissal;1;undef;c1
fluid;1;undef;c1
countless;1;undef;c1
affection;1;undef;c1
exclusion;1;undef;c1
simultaneously;1;undef;c1
albeit;1;undef;c1
steadily;1;undef;b2
largely;1;undef;b2
terribly;1;undef;b2
altogether;1;undef;b2
nowadays;1;undef;b2
whereas;1;undef;b2
honour;1;undef;b2
gradually;1;undef;b2
hopefully;1;undef;b2
firmly;1;undef;b2
openly;1;undef;b2
accurately;1;undef;b2
occasionally;1;undef;b2
thoroughly;1;undef;b2
formerly;1;undef;b2
sufficiently;1;undef;b2
greatly;1;undef;b2
overnight;1;undef;b2
temporarily;1;undef;b2
favour;1;undef;b1
naturally;1;undef;b1
definite;1;undef;b1
personally;1;undef;b1
strongly;1;undef;b1
regularly;1;undef;b1
originally;1;undef;b1
necessarily;1;undef;b1
differently;1;undef;a2
traveller;1;undef;a2
sadly;1;undef;a2
sixteen;1;undef;a1
august;1;undef;a1
thirty;1;undef;a1
seventeen;1;undef;a1
practise;1;undef;a1
favourite;1;undef;a1
fourteen;1;undef;a1
go by;1;phrverb;other
end in;1;phrverb;other
wash up;1;phrverb;other
jump at;1;phrverb;other
give away;1;phrverb;other
hold out;1;phrverb;other
help out;1;phrverb;other
step out;1;phrverb;other
belong to;1;phrverb;other
call for;1;phrverb;other
live with;1;phrverb;other
put out;1;phrverb;other
hang up;1;phrverb;other
knock over;1;phrverb;other
turn away;1;phrverb;other
hand on;1;phrverb;other
show off;1;phrverb;other
send back;1;phrverb;other
look in;1;phrverb;other
roll in;1;phrverb;other
go without;1;phrverb;other
cut off;1;phrverb;other
sit on;1;phrverb;other
put in;1;phrverb;other
abide by;1;phrverb;other
jump off;1;phrverb;other
come from;1;phrverb;other
be into;1;phrverb;other
fall out;1;phrverb;other
sleep through;1;phrverb;other
push in;1;phrverb;other
make out;1;phrverb;other
run to;1;phrverb;other
wake up;1;phrverb;other
sort out;1;phrverb;other
go through;1;phrverb;other
hear from;1;phrverb;other
chuck in;1;phrverb;other
win over;1;phrverb;other
cut out;1;phrverb;other
clear up;1;phrverb;other
dry up;1;phrverb;other
go round;1;phrverb;other
call back;1;phrverb;other
lead to;1;phrverb;other
take up;1;phrverb;other
set out;1;phrverb;other
ask for;1;phrverb;other
see to;1;phrverb;other
be on;1;phrverb;other
take out;1;phrverb;other
run with;1;phrverb;other
build on;1;phrverb;other
fly at;1;phrverb;other
live on;1;phrverb;other
pour down;1;phrverb;other
send in;1;phrverb;other
draw in;1;phrverb;other
stick down;1;phrverb;other
move out;1;phrverb;other
go at;1;phrverb;other
charge with;1;phrverb;other
live off;1;phrverb;other
shut out;1;phrverb;other
use up;1;phrverb;other
talk down;1;phrverb;other
keep at;1;phrverb;other
side with;1;phrverb;other
hang onto;1;phrverb;other
prop up;1;phrverb;other
play at;1;phrverb;other
go up;1;phrverb;other
lean on;1;phrverb;other
drive by;1;phrverb;other
bend over;1;phrverb;other
turn on;1;phrverb;other
kick out;1;phrverb;other
pay off;1;phrverb;other
set in;1;phrverb;other
pull in;1;phrverb;other
pack up;1;phrverb;other
take off;1;phrverb;other
look over;1;phrverb;other
see through;1;phrverb;other
stand around;1;phrverb;other
be up;1;phrverb;other
spin around;1;phrverb;other
roll back;1;phrverb;other
round out;1;phrverb;other
hold onto;1;phrverb;other
run for;1;phrverb;other
fall off;1;phrverb;other
throw off;1;phrverb;other
tip over;1;phrverb;other
slip out;1;phrverb;other
wrap up;1;phrverb;other
run up;1;phrverb;other
hold on;1;phrverb;other
stick to;1;phrverb;other
draw back;1;phrverb;other
step forward;1;phrverb;other
turn around;1;phrverb;other
close in;1;phrverb;other
mark up;1;phrverb;other
make of;1;phrverb;other
step to;1;phrverb;other
call forth;1;phrverb;other
drive out;1;phrverb;other
wait in;1;phrverb;other
clear away;1;phrverb;other
empty out;1;phrverb;other
step back;1;phrverb;other
rent out;1;phrverb;other
head for;1;phrverb;other
rush out;1;phrverb;other
come up;1;phrverb;other
have round;1;phrverb;other
have on;1;phrverb;other
look into;1;phrverb;other
comprehension;1;noun;other
pantry;1;noun;other
timetable;1;noun;other
armchair;1;noun;other
lid;1;noun;other
ostrich;1;noun;other
staircase;1;noun;other
scalp;1;noun;other
necklace;1;noun;other
footstep;1;noun;other
raisin;1;noun;other
nourishment;1;noun;other
underneath;1;noun;other
rag;1;noun;other
filth;1;noun;other
warmth;1;noun;other
sleepiness;1;noun;other
sunshine;1;noun;other
arch;1;noun;other
crate;1;noun;other
sideboard;1;noun;other
tray;1;noun;other
solicitation;1;noun;other
pillow;1;noun;other
almond;1;noun;other
anticipation;1;noun;other
meter;1;noun;other
blouse;1;noun;other
cashier;1;noun;other
dome;1;noun;other
antennae;1;noun;other
lout;1;noun;other
attacker;1;noun;other
armour;1;noun;other
sill;1;noun;other
distributor;1;noun;other
tremor;1;noun;other
junk;1;noun;other
forehead;1;noun;other
cod;1;noun;other
frenzy;1;noun;other
chin;1;noun;other
alteration;1;noun;other
thrift;1;noun;other
behest;1;noun;other
exhaustion;1;noun;other
sorrow;1;noun;other
fleck;1;noun;other
eyebrow;1;noun;other
paperwork;1;noun;other
lieutenant;1;noun;other
lover;1;noun;other
modification;1;noun;c1
nonsense;1;noun;c1
lad;1;noun;c1
consciousness;1;noun;c1
appreciation;1;noun;c1
bulk;1;noun;c1
curiosity;1;noun;c1
sword;1;noun;c1
conscience;1;noun;c1
establishment;1;noun;c1
contractor;1;noun;c1
flesh;1;noun;c1
donor;1;noun;c1
premise;1;noun;c1
resistance;1;noun;c1
meantime;1;noun;c1
infant;1;noun;c1
acceptance;1;noun;c1
turnover;1;noun;c1
identification;1;noun;c1
accusation;1;noun;c1
array;1;noun;c1
saint;1;noun;c1
representation;1;noun;c1
newsletter;1;noun;c1
intent;1;noun;c1
commerce;1;noun;c1
surplus;1;noun;c1
mobility;1;noun;c1
widow;1;noun;c1
reminder;1;noun;c1
chaos;1;noun;c1
expectation;1;noun;b2
examination;1;noun;b2
volume;1;noun;b2
insurance;1;noun;b2
goodness;1;noun;b2
angle;1;noun;b2
promotion;1;noun;b2
freedom;1;noun;b2
assistance;1;noun;b2
enthusiasm;1;noun;b2
facility;1;noun;b2
executive;1;noun;b2
threat;1;noun;b2
disk;1;noun;b2
wealth;1;noun;b2
extent;1;noun;b2
labour;1;noun;b2
creation;1;noun;b2
imagination;1;noun;b2
revenue;1;noun;b2
joy;1;noun;b2
patience;1;noun;b2
anxiety;1;noun;b2
satisfaction;1;noun;b2
courage;1;noun;b2
corporation;1;noun;b2
wisdom;1;noun;b2
determination;1;noun;b2
sympathy;1;noun;b2
heaven;1;noun;b2
breast;1;noun;b2
monster;1;noun;b2
affair;1;noun;b2
blanket;1;noun;b2
gran;1;noun;b2
violence;1;noun;b2
spokesman;1;noun;b2
lung;1;noun;b2
preparation;1;noun;b2
selection;1;noun;b2
household;1;noun;b2
beyond;1;noun;b2
guideline;1;noun;b2
viewer;1;noun;b1
treatment;1;noun;b1
agent;1;noun;b1
responsibility;1;noun;b1
achievement;1;noun;b1
plenty;1;noun;b1
production;1;noun;b1
length;1;noun;b1
curtain;1;noun;b1
authority;1;noun;b1
marriage;1;noun;b1
basis;1;noun;b1
recommendation;1;noun;b1
excitement;1;noun;b1
destination;1;noun;b1
underwear;1;noun;b1
victim;1;noun;b1
symptom;1;noun;b1
communication;1;noun;b1
luxury;1;noun;b1
loss;1;noun;b1
announcement;1;noun;b1
celebration;1;noun;b1
fitness;1;noun;b1
version;1;noun;b1
enemy;1;noun;b1
guest;1;noun;a2
heart;1;noun;a2
illness;1;noun;a2
bottom;1;noun;a2
virus;1;noun;a2
army;1;noun;a2
director;1;noun;a2
possession;1;noun;a2
response;1;noun;a2
memory;1;noun;a2
data;1;noun;a2
knee;1;noun;a2
ability;1;noun;a2
leader;1;noun;a2
error;1;noun;a2
variety;1;noun;a2
cigarette;1;noun;a2
goal;1;noun;a2
lake;1;noun;a2
sale;1;noun;a2
instrument;1;noun;a2
speech;1;noun;a2
discovery;1;noun;a2
source;1;noun;a2
case;1;noun;a2
charity;1;noun;a2
advantage;1;noun;a2
knife;1;noun;a2
gas;1;noun;a2
sky;1;noun;a2
jewellery;1;noun;a2
medicine;1;noun;a2
earth;1;noun;a2
bin;1;noun;a2
businessman;1;noun;a2
introduction;1;noun;a2
plate;1;noun;a2
professor;1;noun;a2
tool;1;noun;a2
woman;1;noun;a1
fruit;1;noun;a1
magazine;1;noun;a1
world;1;noun;a1
homework;1;noun;a1
example;1;noun;a1
machine;1;noun;a1
potato;1;noun;a1
opinion;1;noun;a1
advice;1;noun;a1
neighbour;1;noun;a1
flight;1;noun;a1
beer;1;noun;a1
sunday;1;noun;a1
pen;1;noun;a1
problem;1;noun;a1
statement;1;noun;a1
career;1;noun;a1
boy;1;noun;a1
tonight;1;noun;a1
car;1;noun;a1
customer;1;noun;a1
ball;1;noun;a1
area;1;noun;a1
yesterday;1;noun;a1
player;1;noun;a1
event;1;noun;a1
library;1;noun;a1
centre;1;noun;a1
language;1;noun;a1
uncontrollable;1;adj;other
inaccessible;1;adj;other
unnatural;1;adj;other
repugnant;1;adj;other
incomprehensible;1;adj;other
occupational;1;adj;other
vile;1;adj;other
carefree;1;adj;other
touchy;1;adj;other
feeling;1;adj;other
hefty;1;adj;other
nearest;1;adj;other
monotonous;1;adj;other
incomplete;1;adj;other
nonsensical;1;adj;other
noticeable;1;adj;other
punitive;1;adj;other
imaginable;1;adj;other
incidental;1;adj;other
irregular;1;adj;other
elastic;1;adj;other
unsure;1;adj;other
incapable;1;adj;other
unyielding;1;adj;other
barren;1;adj;other
gruff;1;adj;other
pointless;1;adj;other
synonymous;1;adj;other
deranged;1;adj;other
bushy;1;adj;other
invalid;1;adj;other
thoughtless;1;adj;other
expressive;1;adj;other
earnest;1;adj;other
obstinate;1;adj;other
feeble;1;adj;other
observant;1;adj;other
unimpeded;1;adj;other
attentive;1;adj;other
timorous;1;adj;other
clumsy;1;adj;other
unsatisfactory;1;adj;other
unsolicited;1;adj;other
melancholy;1;adj;other
chilly;1;adj;other
convulsive;1;adj;other
faithful;1;adj;other
damp;1;adj;other
caustic;1;adj;other
arduous;1;adj;other
unused;1;adj;other
inaccurate;1;adj;other
motionless;1;adj;other
charitable;1;adj;other
unkempt;1;adj;other
periodic;1;adj;other
peeved;1;adj;other
helpless;1;adj;other
harmless;1;adj;other
binary;1;adj;other
lethargic;1;adj;other
swishing;1;adj;other
selfish;1;adj;other
spineless;1;adj;other
fiery;1;adj;other
strenuous;1;adj;other
resentful;1;adj;other
vain;1;adj;other
unthinking;1;adj;other
resounding;1;adj;other
supernatural;1;adj;other
overworked;1;adj;other
unnerving;1;adj;other
childish;1;adj;other
immaculate;1;adj;other
enviable;1;adj;other
copious;1;adj;other
obsolete;1;adj;other
vague;1;adj;c1
robust;1;adj;c1
sole;1;adj;c1
accessible;1;adj;c1
lethal;1;adj;c1
liable;1;adj;c1
tremendous;1;adj;c1
peculiar;1;adj;c1
endless;1;adj;c1
superior;1;adj;c1
hostile;1;adj;c1
gross;1;adj;c1
invisible;1;adj;c1
decisive;1;adj;c1
internal;1;adj;b2
useless;1;adj;b2
actual;1;adj;b2
unfortunate;1;adj;b2
distinct;1;adj;b2
desperate;1;adj;b2
mechanical;1;adj;b2
nearby;1;adj;b2
constant;1;adj;b2
harmful;1;adj;b2
critical;1;adj;b2
anxious;1;adj;b2
crucial;1;adj;b2
motor;1;adj;b2
permanent;1;adj;b2
unknown;1;adj;b2
pure;1;adj;b2
bitter;1;adj;b2
enthusiastic;1;adj;b2
representative;1;adj;b2
excessive;1;adj;b2
junior;1;adj;b2
modest;1;adj;b2
inner;1;adj;b2
remarkable;1;adj;b2
maximum;1;adj;b2
wise;1;adj;b2
impatient;1;adj;b2
vertical;1;adj;b2
upward;1;adj;b2
former;1;adj;b2
sufficient;1;adj;b2
visible;1;adj;b2
reasonable;1;adj;b2
minor;1;adj;b2
loose;1;adj;b2
private;1;adj;b1
gentle;1;adj;b1
uncomfortable;1;adj;b1
proud;1;adj;b1
indirect;1;adj;b1
financial;1;adj;b1
practical;1;adj;b1
educational;1;adj;b1
confident;1;adj;b1
smart;1;adj;b1
pleasant;1;adj;b1
solid;1;adj;b1
shiny;1;adj;b1
powerful;1;adj;b1
latest;1;adj;b1
shy;1;adj;b1
reliable;1;adj;b1
mild;1;adj;b1
responsible;1;adj;b1
emergency;1;adj;b1
pale;1;adj;b1
unhappy;1;adj;a2
soft;1;adj;a2
awful;1;adj;a2
ancient;1;adj;a2
recent;1;adj;a2
tidy;1;adj;a2
clever;1;adj;a2
international;1;adj;a2
incredible;1;adj;a2
specific;1;adj;a2
medical;1;adj;a2
worst;1;adj;a2
lazy;1;adj;a2
safe;1;adj;a2
extreme;1;adj;a2
lovely;1;adj;a2
whose;1;adj;a2
thick;1;adj;a2
wild;1;adj;a2
regular;1;adj;a2
original;1;adj;a2
likely;1;adj;a2
unusual;1;adj;a2
poor;1;adj;a1
dirty;1;adj;a1
similar;1;adj;a1
game;1;adj;a1
adult;1;adj;a1
blue;1;adj;a1
dear;1;adj;a1
period;1;adj;a1
party;1;adj;a1
north;1;adj;a1
funny;1;adj;a1
final;1;adj;a1
west;1;adj;a1
angry;1;adj;a1
healthy;1;adj;a1
red;1;adj;a1
natural;1;adj;a1
tall;1;adj;a1
terrible;1;adj;a1
sick;1;adj;a1
happy;1;adj;a1
